task_id,passage,difficulty,slate,chosen_item_id
task_tr001849,"My most recent experiences have been the same. Extremely slow delivery, 30-40 min late, foods cold/soggy and hardly has any toppings. Why can't the expectation ever match t",t2,item_dbbc349ce5a82342;item_55f1d7f5a374a761;item_d8b06426dda357ea;item_850a408b6af94646;item_25bf54b0a918231a;item_29fd90eed2a5ab58;item_cc93d5b38cd44d91;item_bb0d6c35b64dbb7b;item_f285506a49c74f2b;item_eae114ec794f1fae;item_a3ff35d965b3a767;item_b9c39420498da066;item_844c202e8bf8a698;item_7aa2faf701a38e9d;item_150c5893194ff172;item_da226615fb82a019;item_216cc345a7190e29;item_095d045011f3a3cc;item_18e990cba5f9d7aa;item_b786812563dd12b6,item_150c5893194ff172
task_tr001850,The bar is very unusual because of its decor it has a river running through the bar and also some fake trees not something you see very often. You never know how crowded it will b,t2,item_6856390fdff57431;item_7e7cac617c351322;item_74e6bc9bc312f22f;item_b54c36d39410612d;item_ff03a841aa83eba7;item_60ac78ce20290dde;item_e827ea05f8c76ca9;item_795a2024824c31e8;item_bd4cb45315261246;item_cacfe3463198bcfb;item_6bb7fff03fad37b1;item_7f6fd8f33e49aafb;item_7429dc57f3b8c675;item_c84ede6d5be4797a;item_a0c80abcaaefe1c2;item_17e860738b42eacc;item_6e2bffb2bea71ba2;item_3803e3f4e68130c1;item_d59af5ff5654d37b;item_90f20d8c1168af9a,item_90f20d8c1168af9a
task_tr001851,Since Borders and Books a Million closed down and is the last big bookstore chain in Tampa Bay available. I come to this location frequently with my family so all of u,t4,item_117b98637a79c871;item_7190e44b04503bbd;item_3894863b3b85ec44;item_7f0ca83ae01549b6;item_f1e7e3242bbc2f4a;item_cfe518282eed76d9;item_a601d1f01757d24d;item_157545a0449d6713;item_848d80fba56293ff;item_ed915ce850973bac;item_2f9bb7c230303dfb;item_7092dc3722571666;item_b669004b718aa0fe;item_b1570f44682bfcc0;item_7a3049ef198e936b;item_793db994af1f51b9;item_b2724648613c7c3b;item_0e78124674d06050;item_1ade940d523f90c8;item_5d65d9b8fe6bb811,item_2f9bb7c230303dfb
task_tr001852,"This is not a name brand chain ""99 ."" but a mom and pop dollar . Some things are not a dollar. This place is well organized and actually clean. It is not as junky as",t1,item_149d60132bcb0af8;item_453de1e1fbae8bbf;item_55b03f689677e306;item_e72bc67ecaea5b39;item_cba3c9f62c5c2c68;item_9ac6a3d9f502b108;item_5847f7079822cb9a;item_b6978a9d3533db14;item_be399953998637e8;item_a7b4259bfe11c4ed;item_f26414607eae416d;item_cf0ac65553b14d8d;item_1d84ee5b9ee2054d;item_9bc7910432e2dc04;item_cf338d25fe70fca9;item_5d919201655456ba;item_423691c22d5a5f5f;item_28bfacdc88c5bc88;item_c50565fc942a0522;item_aef4cbd5594bdf5d,item_aef4cbd5594bdf5d
task_tr001853,This was a favorite of mine when it was So Gourmet and I am so glad it has reopened! The service is much improved and the food remains wonderful. The almond croissants are truly on,t4,item_74df976b10afe6f8;item_262f9724bb4b32c3;item_9d63e265cf4933df;item_5d2c82290e95b080;item_05b36ccfa6e9e3ca;item_cb3832784f0d7ecf;item_fe6fa06fbe55f2c1;item_d4b9df5f00052520;item_a14a65f94b95ab28;item_d6f60cd2f4ee0e0d;item_8e457b107ece68fd;item_ad79805ab4f7d182;item_9e0f0867e9679407;item_37f69dd2ca008f74;item_fde35aba2115fc2a;item_66e4df62e19004bc;item_9bb5513679032a0a;item_dc9574ff30292725;item_587dba14482b5c6b;item_f9e5b5ce528417af,item_dc9574ff30292725
task_tr001854,My daughter called from Orlando for a same day rush delivery in Tampa. The arrangement they sent was absolutely gorgeous. One of the best I have seen in a very long time. I will de,t3,item_4cfbfbd640796ef7;item_1498185755f95646;item_05d5563e9385c15e;item_4aa67407d1923d5e;item_d10a6a86184c9902;item_7a69bb9b3ada3cba;item_2da21a014263a5b5;item_c1706c6f083b41a2;item_1c10f5e0211a991d;item_e38c6906322c28a0;item_32c3f9ab15b0e344;item_955d366f8da337f7;item_7cbe17e3dcf1f67e;item_585e3d2b47e55f30;item_7c969f88d7a20084;item_c1870f477f3ba5c1;item_21ca9f78bba712cc;item_fb043f65707eaa12;item_44d9054981e10f00;item_903b125daabbd3a7,item_1c10f5e0211a991d
task_tr001855,"I came here on a Friday around 9ish and the place had a nice crowd. They had $1 domestic bottles that night, a price you cannot beat! They play really great music here and have ple",t2,item_8e8347da66325a15;item_74e6bc9bc312f22f;item_c5f532048883a5c4;item_6d054fbe38a0e708;item_a375e4d25a6fb898;item_bfb7bcdbfcba12e8;item_25d424a74892c7fb;item_5383a24b27779392;item_91a0db08e855923f;item_cf1323e9673f97aa;item_ef678765006435fe;item_f099aed997d797fa;item_e5d0d55072c27715;item_cc46cad01b8967ba;item_4502a1ed3606d1ff;item_03650b248dfdf513;item_327e18ffc247975b;item_32f070a4dc6b8975;item_7ce9792d83f79e29;item_24b07a68a6384bd6,item_5383a24b27779392
task_tr001856,I have lived in 2 since mid 2015 and just renewed my lease for another year until August of 2019. My first few days were off to a rough start. The shelving in my closet f,t3,item_e47253feaa83c831;item_6532602fd2e3e0bb;item_c2fa82aef2be4663;item_bc9fb5b357d5c33e;item_525f3a86346fd277;item_8e8cf9abee538c2a;item_228a689c47651428;item_8a6de23d24c9da1c;item_fdab62f16d55dcd7;item_602476b1e61cf38e;item_6a1d96be2da733d3;item_bdcf99bb522d30d1;item_908bc7122f7a7378;item_7eea95428b56a183;item_9d8581b36104d324;item_a577e48cf87903e6;item_9f20c8f687adb202;item_8549831b591441c2;item_95112d02b526b76c;item_a2b7513489b9d970,item_908bc7122f7a7378
task_tr001857,"I came here for lunch today and tried a variety of tacos: battered shrimp, battered , grilled shrimp, grilled , chicken and steak. The and shrimp tacos come with a sau",t2,item_512fb3eac9b01333;item_10119256d9b9fe7e;item_3e973dd206767c2e;item_048287d55a3fda16;item_0ce076df51de7fe9;item_954bfcb8fae742d4;item_1bd26442f9c4c50b;item_248c3b62a05fa52e;item_f9bb90df6af2b8b5;item_45d0967ad0d80f8e;item_56ed964eec058275;item_0f4b1e8d400839b1;item_60ac78ce20290dde;item_bfdb7558de01b174;item_0c3355523d3c8d6e;item_7363272060ffe8a1;item_c302dc3f6ef13b02;item_72ea0e433981598b;item_377a7f52b8704f70;item_b2fa498a5fb3b723,item_72ea0e433981598b
task_tr001858,"Excellent food, a lot of offal. Priced right for the high quality. Nice waiters too!",t5,item_2749921971b35fbf;item_3f8ec643405edc12;item_59e78928944ad9ee;item_e8f7f6943e805afb;item_26ea678678244d57;item_7dda64110db6221b;item_d0a04ebb160f3674;item_4ab0ac3b8f0cff2c;item_66614fd10300a899;item_64bd41f79a23ad6a;item_2d29d803d5422b80;item_0b0f9e86d2bbd328;item_f1464cfc57853a1d;item_38a5e41c592cbb56;item_99b30b73460829e3;item_f9c71282db81801a;item_7a91f10a8b7686c2;item_899e464043f753ac;item_1e4a1df29490c56e;item_01f96f6ea54b2a94,item_e8f7f6943e805afb
task_tr001859,Expensive reheated sandwiches. Passable coffee. Not great to study in because there are no accessible outlets and the music is invasive.,t2,item_b8d7aa388ebb6c2f;item_428bd55357f10d00;item_05f8a4bcfb73f265;item_75b08615c6fc9d01;item_13eab3d1540af153;item_f82918da1c8604d4;item_8e78cc7631787e2b;item_bdf7bf6f9f593f26;item_b58c6870f299f93c;item_dfa3840cdf47bc3f;item_88d4c81720dce6ea;item_c50e81db7fbf6997;item_79d9ddaff4e0bfab;item_f360c146ba4c6d2e;item_63db3117e18a28bd;item_4f891768fc5a7440;item_59aa6e780e43268c;item_882d85be721d209e;item_88a34582c113b5a1;item_91dd155c082d2585,item_88d4c81720dce6ea
task_tr001860,Everything is easy at TIA. Parking is easy and access to the terminal is convenient whether short or long term.,t1,item_c14f8142c78d53df;item_0a00cffa4212a6e7;item_94e64e8f52595e54;item_36b6138e5b42e590;item_3ec2ade4e02fa389;item_bbf4cf0148a9e082;item_cbb8c2dc96376639;item_a1b58adcab5d7a27;item_e87a92d0adc5dcaf;item_f63e227b243ca87a;item_116351a3b37a2f5f;item_251b44ed1ada5971;item_a6c31348d19c0293;item_caa0ed99896a311e;item_73d4ec46d86ec29d;item_0ce554faf56b2208;item_379d2694564e7e1b;item_13af5d0b8ef79261;item_4455980ecae33ed5;item_f170a49aa9fe8448,item_0ce554faf56b2208
task_tr001861,Was so excited to see this store. has such great quality pretty jewelry that is unique. The staff are so friendly and helpful without being pushy. The store is organiz,t5,item_cd46db73a8b60b3b;item_5ff275f729a76a0b;item_e7472608779ba0f9;item_70e085d41e83c1b7;item_df14c6da7744c060;item_a3aaa9472d398e20;item_dafc97f0360acf9d;item_bfe2b3ff80cf7b05;item_78d2012c2d64e7a2;item_3e78aa651df12657;item_c03a435d64ad308a;item_81a2f27dc9a1ee44;item_c5b907f2a40e4a35;item_72e52b0e7c3ad09b;item_f7d913751a0c53c6;item_62681fc530b677f8;item_331b6f77a4b9bbfd;item_4b8195b5a5b0108f;item_4042dea25335d496;item_c8e1dc67120904a0,item_a3aaa9472d398e20
task_tr001862,I love the chicken wings.... Did I hear correctly and they are now closed? What a tragedy for a declining neighborhood. At least Guadalajara grill and Ghini's is within walking di,t4,item_8db0124705fce7d8;item_0e3830677ff81750;item_59c7b73a9af0e5d5;item_52123c99337bcd9d;item_4655d9a0e19ddc7e;item_a9d14736df6ce354;item_275eb3862be80eb2;item_f06fc414a4b5ceeb;item_1b33ffd1da8d8580;item_821749c19d26202d;item_bdda59e2c04cf3a9;item_a7bb9f8d90f58993;item_d4eab1cb8651dc16;item_500a6e261d11c4cb;item_1498185755f95646;item_d1420864c4cfd7da;item_7294779df3eca53f;item_ddc9640b619d9c14;item_676d30652ee263ff;item_8c1aeabab9b7a655,item_a7bb9f8d90f58993
task_tr001863,"An all-purpose one-stop opportunity.....like a Super Walmart....in one building you can get pit BBQ, a & package store...3 doors & shared staff. The BBQ is fine, sides likew",t5,item_ed56186ace1270ea;item_04c86597d226980f;item_944f3ee4a74633bb;item_c64ddb6e7c6d2675;item_9054a30ea6febb53;item_2f6dffb7c13d64b9;item_432733dbd1b87a96;item_a948608042ba2958;item_d1545a9dfcade4a6;item_c400c4db954c35a3;item_0b1eac7b4c10a772;item_68ac8753169dcba7;item_8c31ed3c5f163d57;item_a9bbaa6ea3af308b;item_accff8681716feca;item_cc38be35cfdff9be;item_1dac51fbc05dd6c8;item_8e6e3109beda03e8;item_861fd92e9b990207;item_7978ea784548ad8c,item_2f6dffb7c13d64b9
task_tr001864,Great place! Best bartender in town! They make alcohol true pieces of art. Very large variety of liquors and drink choices. Well insulated and they have great choices for cigars. L,t5,item_d1b499177cf6a9ba;item_c10dc1fc98519a8f;item_4b1c32406348f072;item_c26863cdfff74392;item_ed1b48eb5e6a0e02;item_a73727ef2e0ba26d;item_bde5d5e6bc06095d;item_be4b1177a4702feb;item_1e217bfaa69d2840;item_4f64cbdef1c1e2bf;item_87a213ad33d2940e;item_cdf061b9d41e1909;item_496855971f2d54bb;item_fd31f33c777261d7;item_ef3ba20d79febb12;item_7b8dc80f1893f795;item_2990c2d3df167da8;item_c69cdb16d5e133a3;item_8f7e47d5fd84a59c;item_67765f306876baba,item_be4b1177a4702feb
task_tr001865,"Outrageous bids, self centered owner; Mr. got furious with me when I turned his ""free estimate"" down. $400 to fix a line and replace the poly? Found a different business and",t5,item_4f4d6344d92d9581;item_bad008b37990122d;item_a3012db0caf78f29;item_16fde388ea2a8553;item_5014e86e3ad19ce6;item_7c6e57e13cb8247a;item_1a0f0f4bdad2f5c8;item_8549831b591441c2;item_83dc9bad1c647dd0;item_c23a9f167dadba6e;item_08761c63b73de204;item_48bf2c41c18d4ad1;item_2b6ba86b3d314d0c;item_799b9ad126300758;item_d782fa40c1b441cf;item_e1383ef39d831c6d;item_76db4116cd9afa80;item_d4e0535f5e2a03e6;item_43f04b9c0dafa4b4;item_c87d137ad4f045c9,item_2b6ba86b3d314d0c
task_tr001866,"The five dollar pita was very enticing, so I went ahead and bought us those combos. The gyros are good. The fries are seasoned deliciously. The only issues I had were the watermelo",t4,item_758e7ece6e1a01d2;item_7454ba12eec30301;item_732d2df6ad54721c;item_b5b220e8f459b402;item_c1d80ebc514ee0a6;item_09b5bacb9f728cb5;item_bf10013bdd60cf49;item_a2a00bb2758d02b9;item_5862b28978736eab;item_27612fbe6b48cf4e;item_efa5fcd75754458a;item_bd19b3304cfdf86c;item_d1c8db768210e658;item_13077e767333ff90;item_1fa772bd0bdf9ff4;item_54656614703265b0;item_9670700c4e6b127e;item_89ba159bbac21c97;item_57b3ef3d02ebc7fa;item_b2fc71dd91ab240d,item_bd19b3304cfdf86c
task_tr001867,"Always super-consistent, and the food quality is great for the price. Atmosphere is decent, and everything always looks very clean in the front and what you see of the back. Staf",t2,item_aa020ec965ee42d7;item_b0d92e6297b4b32e;item_1a144f749833feb5;item_80a40b329f6435ac;item_bf10013bdd60cf49;item_0a16e790d291cea9;item_f942e99d19124757;item_e88f9a17406f7195;item_e9ca216078097aea;item_f2553fb8f0bfdac7;item_f438b369d36b799f;item_ef2038419cf1e7dd;item_65a713bedb707ef0;item_7f41f44472a47200;item_bd624b13af8b506a;item_b77a8b1e8b01ad7a;item_2cd7bd5fc0c13b32;item_ff57de05a300e3c7;item_b1ecfd72f185227a;item_8414ce0d1b7eee2d,item_bd624b13af8b506a
task_tr001868,"Lucky to have this place right in the neighborhood. Very good selection of items at fair prices, considering it's a mom n pop. Same guy in the store whenever I go, and each time",t2,item_9ed5e92b6a26b62a;item_8065b12b93be1cc2;item_22527b24e216dca7;item_d585324c39382bde;item_a0b19e8f92f58476;item_4cd33e6720bedcf5;item_97089e0442f2eaac;item_bbdc01b9e2cf374b;item_03d4a83d0754fb52;item_5fdf28219f6b5493;item_cba3c9f62c5c2c68;item_4b8195b5a5b0108f;item_1f0c7362e358f0b5;item_bc98054f732985f2;item_572343dded47afb8;item_1c54f76434aa5f3a;item_99dcc28984714dd6;item_ee1ec634b4c081f2;item_47b26bb49ca5e1e3;item_423691c22d5a5f5f,item_1c54f76434aa5f3a
task_tr001869,"Been here couple times, been quite some time since i Returned. Went to go see Steve Harvey Saturday night. IT just confirmed why I don't go to se events-anymore. It was good sh",t4,item_d5f9932a19c8da8c;item_e66798f70fcc9ef9;item_1c10f5e0211a991d;item_8dc03ccaf2d4646b;item_316853b1fc82cddd;item_38a0132a128c8c74;item_03650b248dfdf513;item_c2955f6302aa92dc;item_bbb3a55f5e25f7fb;item_2d2358805e052c0b;item_a14a65f94b95ab28;item_5217ece51c2398a8;item_4f469bdec901cd96;item_fce92d7c5acfcfb3;item_372c79c183e56c32;item_5fd2402a1e6648fe;item_e6eee93a8dd9d36a;item_7b5ffad78c2064fc;item_91536940aaeef472;item_4ed4a9de4521a2ee,item_5fd2402a1e6648fe
task_tr001870,I saw James today for my first reading. The energy in this store is so positive (day before a hurricane and it was MOBBED!) My reading was so accurate and comforting. I totally,t3,item_5bac348de06d0dc9;item_7a3d4903da36ca09;item_3a1b452dfb6ec1b1;item_b3bd5d0209df5a8a;item_535a0b13fb6c962c;item_2fd32c1df4761051;item_43b7d69d47dd6752;item_e13449b75732dc69;item_7a3049ef198e936b;item_914068e713e0b4aa;item_df9820d4c745eb72;item_f535d645d98b1c50;item_9ea54ac8723ec6c0;item_5b2b4e456db11ccc;item_23931f81b9dbec44;item_115699b9ce2de066;item_d7d521386bcaa3fc;item_2f7a3c58fce369a0;item_4165d3a870ec3e78;item_6b0b5521e71b8723,item_6b0b5521e71b8723
task_tr001871,Russ is a lazy man and all he does is sit and smoke and talk all day. My vehicle was broken into under his watch twice and I'm tired of watching him sit there all day and not patr,t2,item_873e5cf4c78d92db;item_379d2694564e7e1b;item_07d47b768a4cd28d;item_4a19221cc8718de8;item_88ecd954b80bd0c9;item_7be821ffe0919deb;item_784621c41f97013a;item_826ccf2047ab0d3f;item_d3e99e9d6c491566;item_219a27736cadd0e0;item_a3012db0caf78f29;item_0950de4ab0b4eab9;item_bdad93807177d5aa;item_c529baba76f29300;item_032e5006cf8d43b9;item_7811512745f4c4fb;item_089483da20f71920;item_cbaf40e693da4af3;item_9d52eec0ff085ca4;item_d10a6a86184c9902,item_4a19221cc8718de8
task_tr001872,"Love this bike shop. Great , speedy repairs by a caring owner AJ. You won't beat his prices . Strongly recommend. Very knowledgeable too. Has group rides for beginners- intermediat",t5,item_0872f3a0a74c8486;item_484c2524ba81d89c;item_7da256cf898538b3;item_cd47d13197d05c7e;item_88e06e9a7395ebcd;item_bcaecc5ec42dcfef;item_2f8b58afe69e56f3;item_6ea6454cdecb40de;item_39f9b5ec22a0a272;item_87c682197e58579b;item_0df13b64d2597e6c;item_0762397911aba972;item_79d85299d190fda6;item_df8eb1b8f65b71c6;item_6662f2223c8023e2;item_e2ad0123cc4b7c4f;item_2585abaa541aed5d;item_ab8e1a98bd5685c9;item_83edc80c540a1a90;item_41337027335e94db,item_41337027335e94db
task_tr001873,"I took my kitten to get her first checkup after finding him on the street about a couple of weeks ago and when I arrived, my impression of the place is clean, and cozy, but small.",t5,item_e15068b22840766e;item_29c2662e9ce8c182;item_b4afece0ca63a8b3;item_93a24ab9f6b1f666;item_f4218cf44f55738e;item_6a1a0954da9119dc;item_835848464abc466d;item_11643c1fd15e5879;item_6530a9db8e4383d8;item_56310b2c2beb8bcd;item_a3daac11ede699b9;item_36bc2ae3ca951788;item_7367adff85aa7af1;item_075413c407cb978e;item_602af419c7a5b1a6;item_2227691bb9655aab;item_ef685981c403dba4;item_aca74f822e3b8fbc;item_d8d46fc3b2ab3959;item_e0095eb1adae61d9,item_e0095eb1adae61d9
task_tr001874,"The food is generic Tex Mex, but the service was so attentive and friendly, I'm bumping them to 4 stars. The burrito bowl is sort of a homogeneous mushy mess, and the queso taste",t1,item_216083ea3adc7974;item_b00854fb2886a401;item_7fcc938a7edbb249;item_0be71236c34e24c3;item_93ce841d77ca3d35;item_c06424439315f81c;item_4e238e4f13387ce2;item_4bd5217cb8769cb9;item_a317b07ae74626f4;item_b54d7257975e1c65;item_5781c3a6f40b5228;item_f285506a49c74f2b;item_b9c661122cabe35d;item_1288305b348f082d;item_ad1113cf9af4f393;item_e59db4c84e5d3c9e;item_a64d1be0f657b6e2;item_15ab1697197f688c;item_c667bddc3adee522;item_1d13304d1074ffac,item_f285506a49c74f2b
task_tr001875,I got delivery at 1am the food tasted so good and was on time. The delivery driver was very sweet and the woman on the phone was also very nice. I would recommend the caprese 10/10,t5,item_a27beba034b425eb;item_d70f667b34b71160;item_d03daa5b49c8e83d;item_b45a65f531ff7b57;item_2776cc8d6b810159;item_e5df06d86dd79bef;item_cc371cb3bcd5c019;item_a16dd5240078b4e8;item_0fbe10fce094c8f8;item_4a75a7447b2c1288;item_afbdd3a8623de775;item_678c6619aca539b5;item_0dc24a70ff5e29cd;item_ae77e54fd0eb5963;item_fec9ef702e046852;item_fcd58a9ac6c2e02f;item_aca5ff30d8e6148a;item_e7e77116bdbaf1ea;item_dc86ba95dcca3961;item_4268ddc16a0054a0,item_678c6619aca539b5
task_tr001876,"Typical , which is to say first class in almost every regard. The rooms were comfortable and spacious. The people were exceptionally friendly and accomodating. It had p",t4,item_2af061ee03d7722c;item_52bf84c00ce87fce;item_bf5e6398f104186f;item_52386a455cf5bbeb;item_03d0cfd0426ad20a;item_07ac0f5a13ab2a72;item_f5820ab8e406e7b7;item_fa8f78890bf475e1;item_2bbaf1854eca9a9e;item_076fabc9797ccddd;item_bf4316c18bb14f93;item_eba308eeaef30e1a;item_03641b778d689ae7;item_d10a6a86184c9902;item_15a8fa2e941bac78;item_cfdfa20848b516b1;item_31a3571df1c8b25f;item_68c19bc2d37846a1;item_881b1e9363d5882b;item_aecd2871360ee0f6,item_bf5e6398f104186f
task_tr001877,Great space for live shows. Laid back and plenty of viewing space. SAD STORY Y'RE CLOSED!,t2,item_40787e8ccaecf642;item_13a7bb78002b975e;item_704325ce29bbaf36;item_585e3d2b47e55f30;item_10b4d34e15455ab4;item_322d3b38a5903b58;item_3b4d64b2d687440a;item_e61ae72e9da61263;item_2c5e96f1aada4eb2;item_f1f4ed5c2a9ff7d1;item_37b984501aa6e089;item_0483a5b5b1166647;item_c1d3eb31463e7d68;item_f167492096fd8b49;item_191d70b85c2ae65d;item_0b3b3879c22a2c28;item_fe666abd6bcfd748;item_afd0c23eaf1af37b;item_5efefca4e2ca3c52;item_8e0ba3cff8de8076,item_13a7bb78002b975e
task_tr001878,"Solid breakfast and lunch sandwiches, favorite is the standard chicken cutlet. Try to call early /ahead for lunch though.",t2,item_4c6df9eddfbd84d9;item_8299bcd990402a83;item_d63d30f63ef8b254;item_737d25c25c1cb5a7;item_41f777e87da51d9d;item_dd544e8e8ae48348;item_27bbb244cd136870;item_ddcca6ad6117d914;item_ea4d1d08d5a2881b;item_afacfdd49d148766;item_3ba7f7f36d0b6896;item_399850141b4debab;item_d1a687661ca9b022;item_5a374657bcb9bbdf;item_e29d7aac0bff7d6c;item_cd1920d8a8180a6b;item_b26000d2de2a4652;item_46a2c85f6c01174f;item_8e8a6eccbda631f4;item_47a477ce220ecf32,item_afacfdd49d148766
task_tr001879,I was a loyal customer for 10 plus years. A few months ago moved operations from Florida to Pennsylvania. Since then there has been a noticeable decline in the quality of,t4,item_fda0912965bb524b;item_466cb72a384a9805;item_616966a59e239614;item_132b6b48d68d4455;item_b2fe1eceb68b7f8b;item_ab196b1248b0bda7;item_d008f162cadb3b5d;item_245fbd2229125ad6;item_290693f3e76495eb;item_207da74201a2a61f;item_6d01c829c0130b7e;item_e38542aaf9875d0d;item_8817162dafa59c9d;item_a02d61e3fef3a431;item_f22617f770ab98cf;item_b0b1f16aa8c8b393;item_1f8abd59a917b896;item_4ff3cfacb4daa7ca;item_06c055fdb64f0417;item_75b77197c8876c1a,item_d008f162cadb3b5d
